id,satisfaction_v2,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
65865,satisfied,Female,Loyal Customer,45,Personal Travel,Eco,1403,0,0,0,4,5,4,5,4,4,4,4,3,4,4,0,0
61803,neutral or dissatisfied,Male,Loyal Customer,54,Personal Travel,Eco,2715,1,4,1,2,1,1,1,1,4,5,4,5,5,1,11,4
113871,satisfied,Female,Loyal Customer,50,Personal Travel,Eco,1386,0,0,0,4,4,5,4,5,5,5,5,5,5,3,0,0
55337,satisfied,Female,Loyal Customer,49,Personal Travel,Eco,1353,0,0,0,4,3,1,1,5,5,5,5,2,5,1,3,9
81839,satisfied,Female,Loyal Customer,51,Personal Travel,Eco,1351,0,0,0,4,1,1,1,1,1,1,2,1,1,1,0,0
81836,neutral or dissatisfied,Male,Loyal Customer,48,Personal Travel,Eco,2815,1,4,1,2,2,1,2,2,3,3,4,3,5,2,37,41
61806,satisfied,Female,Loyal Customer,23,Personal Travel,Eco,2645,0,0,0,4,5,5,5,5,4,5,5,5,5,5,25,6
102618,satisfied,Female,Loyal Customer,18,Personal Travel,Eco,2165,0,0,0,4,4,0,4,4,3,2,2,1,4,4,9,21
37201,satisfied,Female,Loyal Customer,69,Personal Travel,Eco Plus,1290,0,0,0,4,3,2,5,2,2,2,2,5,2,2,32,24
127828,neutral or dissatisfied,Male,Loyal Customer,25,Personal Travel,Eco,2546,1,4,1,2,2,1,2,2,3,2,4,5,5,2,6,19
70531,neutral or dissatisfied,Male,Loyal Customer,66,Personal Travel,Business,1270,1,4,1,2,4,3,4,2,2,1,2,3,2,3,0,0
36723,neutral or dissatisfied,Male,Loyal Customer,66,Personal Travel,Eco Plus,2544,1,4,1,2,2,1,2,2,5,4,5,4,4,2,0,0
109404,satisfied,Female,Loyal Customer,45,Personal Travel,Eco Plus,1280,0,0,0,4,5,5,4,4,4,5,5,5,4,5,0,0
96083,neutral or dissatisfied,Male,Loyal Customer,45,Personal Travel,Eco,2625,1,4,1,2,2,1,2,2,4,4,5,5,5,2,0,0
128729,neutral or dissatisfied,Male,Loyal Customer,42,Personal Travel,Eco,2803,1,4,1,2,5,1,1,5,2,3,4,1,3,5,0,0
73451,neutral or dissatisfied,Male,Loyal Customer,26,Personal Travel,Eco,2399,1,4,1,2,4,1,5,4,1,4,4,5,2,4,0,0
8482,satisfied,Female,Loyal Customer,43,Personal Travel,Eco,1212,0,0,0,4,4,4,4,4,4,4,4,3,4,5,2,12
57400,neutral or dissatisfied,Male,Loyal Customer,19,Personal Travel,Business,2779,1,4,1,2,2,1,2,2,3,2,4,3,4,2,28,26
36888,satisfied,Female,Loyal Customer,64,Personal Travel,Eco,1203,0,0,0,4,5,5,5,2,2,2,2,4,2,5,0,0
67862,neutral or dissatisfied,Male,Loyal Customer,47,Personal Travel,Eco,2498,1,4,1,2,3,1,3,3,4,2,4,3,5,3,37,39
74662,satisfied,Female,Loyal Customer,45,Personal Travel,Eco,1192,0,0,0,4,3,5,5,4,4,4,4,3,4,4,0,0
8758,neutral or dissatisfied,Male,Loyal Customer,19,Personal Travel,Eco,2621,1,4,1,2,1,1,1,1,3,2,4,3,4,1,97,84
104436,neutral or dissatisfied,Male,Loyal Customer,35,Personal Travel,Eco,2109,1,4,1,2,5,1,5,5,4,3,4,5,4,5,0,0
90205,neutral or dissatisfied,Male,Loyal Customer,24,Personal Travel,Eco,2984,1,4,1,2,4,1,4,4,3,3,5,3,4,4,0,0
90204,neutral or dissatisfied,Male,Loyal Customer,66,Personal Travel,Eco,2294,1,4,1,2,4,1,4,4,4,3,5,3,4,4,0,0
36645,satisfied,Female,Loyal Customer,7,Personal Travel,Eco,2311,0,0,0,4,3,4,4,1,1,1,1,5,1,5,56,86
38168,neutral or dissatisfied,Male,Loyal Customer,52,Personal Travel,Eco,1942,1,4,1,2,4,1,4,4,5,4,4,4,5,4,0,7
72685,neutral or dissatisfied,Male,Loyal Customer,60,Personal Travel,Eco,2382,1,4,1,2,4,1,4,4,5,5,4,4,5,4,0,0
66901,neutral or dissatisfied,Male,Loyal Customer,8,Personal Travel,Business,2596,1,4,1,2,5,1,3,5,4,3,5,3,4,5,0,7
90174,satisfied,Female,Loyal Customer,23,Personal Travel,Eco,2240,0,0,0,4,4,5,4,2,2,2,2,3,2,4,32,15
37646,neutral or dissatisfied,Male,Loyal Customer,15,Personal Travel,Eco,2619,1,4,1,2,3,1,3,3,4,3,4,3,5,3,0,0
70231,satisfied,Female,Loyal Customer,54,Personal Travel,Eco,1082,0,0,0,4,4,4,5,1,1,1,1,3,1,4,21,12
68497,satisfied,Female,Loyal Customer,67,Personal Travel,Eco,1069,0,0,0,4,2,0,3,2,3,2,2,1,3,2,26,13
68918,neutral or dissatisfied,Male,Loyal Customer,54,Personal Travel,Eco,1920,1,4,1,2,4,1,4,4,5,3,4,4,4,4,0,0
65698,neutral or dissatisfied,Male,Loyal Customer,45,Personal Travel,Business,1076,1,4,1,2,5,5,4,2,2,1,2,3,2,4,0,0
103856,satisfied,Female,Loyal Customer,47,Personal Travel,Eco,1076,0,0,0,4,5,5,4,2,2,2,2,5,2,3,34,65
99670,neutral or dissatisfied,Male,Loyal Customer,30,Personal Travel,Eco,1864,1,4,1,2,1,1,1,1,4,4,5,4,5,1,22,0
95811,satisfied,Female,Loyal Customer,20,Personal Travel,Eco,1981,0,0,0,4,2,5,4,5,5,5,5,4,5,4,0,
27519,neutral or dissatisfied,Male,Loyal Customer,21,Personal Travel,Eco,2303,1,4,1,2,3,1,3,3,4,3,4,4,4,3,50,39
103880,neutral or dissatisfied,Male,Loyal Customer,25,Personal Travel,Eco,2126,1,4,1,2,2,1,2,2,4,2,4,3,5,2,15,1
72802,neutral or dissatisfied,Male,Loyal Customer,37,Personal Travel,Eco,2470,1,4,1,2,2,1,2,2,5,2,4,5,4,2,15,2
72806,neutral or dissatisfied,Male,Loyal Customer,51,Personal Travel,Eco,2761,1,4,1,2,1,1,1,1,2,1,5,4,3,1,0,0
96888,satisfied,Female,Loyal Customer,63,Personal Travel,Eco,1069,0,0,0,4,2,4,5,4,4,4,4,4,4,4,3,28
89748,neutral or dissatisfied,Male,Loyal Customer,65,Personal Travel,Eco,2228,1,4,1,2,1,1,1,1,4,3,5,5,5,1,0,3
73019,neutral or dissatisfied,Male,Loyal Customer,39,Personal Travel,Eco,2779,1,4,1,2,1,1,1,1,4,2,4,3,4,1,0,2
37679,satisfied,Female,Loyal Customer,7,Personal Travel,Eco,1927,0,0,0,4,4,5,1,4,4,4,4,2,4,4,5,1
30833,neutral or dissatisfied,Male,Loyal Customer,36,Personal Travel,Eco,1898,1,4,1,2,1,1,1,1,4,2,5,4,4,1,0,0
30278,neutral or dissatisfied,Male,Loyal Customer,41,Personal Travel,Eco,2308,1,4,1,2,5,1,5,5,3,4,5,5,5,5,4,0
56717,satisfied,Female,Loyal Customer,14,Personal Travel,Eco,2451,0,0,0,4,5,5,4,1,1,1,1,5,1,5,0,21
4245,neutral or dissatisfied,Male,Loyal Customer,10,Personal Travel,Eco,2547,1,4,1,2,3,1,3,3,1,2,5,4,1,3,57,58
119971,satisfied,Female,Loyal Customer,34,Personal Travel,Eco,2248,0,0,0,4,4,5,5,4,4,4,4,5,4,5,0,0
16621,satisfied,Female,Loyal Customer,34,Personal Travel,Eco,2118,0,0,0,4,3,5,4,4,4,4,4,4,4,4,3,0
73468,neutral or dissatisfied,Male,Loyal Customer,57,Personal Travel,Eco,2330,1,4,1,2,5,1,5,5,5,5,5,3,5,5,4,0
121000,neutral or dissatisfied,Male,Loyal Customer,59,Personal Travel,Eco,1805,1,4,1,2,1,1,1,1,4,4,5,3,4,1,0,0
3502,neutral or dissatisfied,Male,Loyal Customer,7,Personal Travel,Eco,2369,1,4,1,2,3,1,3,3,4,2,5,4,5,3,0,0
25413,neutral or dissatisfied,Male,Loyal Customer,59,Personal Travel,Eco,1875,1,4,1,2,5,1,5,5,3,3,5,3,5,5,11,3
110172,satisfied,Female,Loyal Customer,42,Personal Travel,Eco,1020,0,0,0,4,5,3,4,3,3,3,3,5,3,3,46,39
35481,neutral or dissatisfied,Male,Loyal Customer,51,Personal Travel,Eco,2209,1,4,1,2,1,1,1,1,4,4,5,3,5,1,5,0
61280,neutral or dissatisfied,Male,Loyal Customer,39,Personal Travel,Eco,2593,1,4,1,2,5,1,5,5,3,4,4,3,4,5,24,4
96892,satisfied,Female,Loyal Customer,54,Personal Travel,Eco,961,0,0,0,4,5,4,5,1,1,1,1,4,1,5,24,30
83120,satisfied,Female,Loyal Customer,51,Personal Travel,Eco,977,0,0,0,4,3,4,4,2,2,2,2,3,2,3,0,1
89715,neutral or dissatisfied,Male,Loyal Customer,64,Personal Travel,Eco,2048,1,4,1,2,3,1,3,3,5,1,5,4,5,3,2,0
114352,neutral or dissatisfied,Male,Loyal Customer,12,Personal Travel,Eco,1670,1,4,1,2,4,1,5,4,4,4,5,4,5,4,39,54
59989,satisfied,Female,Loyal Customer,58,Personal Travel,Eco,981,0,0,0,4,4,0,4,4,4,4,3,1,1,4,31,23
117750,satisfied,Female,Loyal Customer,29,Personal Travel,Eco,2726,0,0,0,4,5,0,3,5,4,3,4,2,5,5,34,23
60516,neutral or dissatisfied,Male,Loyal Customer,44,Personal Travel,Eco,2127,1,4,1,2,4,1,4,4,5,4,5,3,4,4,19,19
76391,neutral or dissatisfied,Male,Loyal Customer,7,Personal Travel,Eco,1582,1,4,1,2,1,1,1,1,5,3,4,4,4,1,0,0
15266,neutral or dissatisfied,Male,Loyal Customer,10,Personal Travel,Eco,2506,1,4,1,2,3,1,3,3,3,2,5,4,4,3,0,0
9733,satisfied,Female,Loyal Customer,16,Personal Travel,Eco,1769,0,0,0,4,2,1,5,2,2,2,4,1,2,1,0,0
3025,neutral or dissatisfied,Male,Loyal Customer,26,Personal Travel,Eco,1698,1,4,1,2,4,1,4,4,4,1,5,5,3,4,63,67
110462,neutral or dissatisfied,Male,Loyal Customer,48,Personal Travel,Eco,2202,1,4,1,2,2,1,2,2,5,5,4,3,4,2,0,0
121644,neutral or dissatisfied,Male,Loyal Customer,69,Personal Travel,Eco Plus,1836,1,4,1,2,4,1,4,4,5,3,4,5,5,4,0,0
81702,satisfied,Female,Loyal Customer,57,Personal Travel,Eco,948,0,0,0,4,3,3,3,3,4,2,5,5,5,3,0,0
85271,satisfied,Female,Loyal Customer,58,Personal Travel,Eco,903,0,0,0,4,4,4,5,5,5,5,5,3,5,4,33,26
125925,neutral or dissatisfied,Male,Loyal Customer,55,Personal Travel,Eco,2021,1,4,1,2,1,1,1,1,4,4,5,5,5,1,1,13
65681,neutral or dissatisfied,Male,Loyal Customer,63,Personal Travel,Eco,2699,1,4,1,2,1,1,1,1,3,4,5,5,5,1,0,0
121013,neutral or dissatisfied,Male,Loyal Customer,30,Personal Travel,Eco,1787,1,4,1,2,4,1,1,4,5,3,4,4,5,4,0,14
88913,satisfied,Female,Loyal Customer,59,Personal Travel,Eco,903,0,0,0,4,4,4,5,3,3,2,2,4,3,4,17,16
22,satisfied,Female,Loyal Customer,70,Personal Travel,Eco,872,0,0,0,4,4,5,5,2,2,2,2,4,2,3,0,0
63698,satisfied,Female,Loyal Customer,37,Personal Travel,Eco,2148,0,0,0,4,3,5,5,3,3,3,3,3,3,4,0,23
46941,neutral or dissatisfied,Male,Loyal Customer,53,Personal Travel,Eco,1893,1,4,1,2,3,1,3,3,3,4,4,5,5,3,25,2
47962,satisfied,Female,Loyal Customer,36,Personal Travel,Eco,1781,0,0,0,4,5,5,5,4,4,4,4,5,4,3,0,0
48554,satisfied,Female,Loyal Customer,56,Personal Travel,Eco,877,0,0,0,4,1,3,5,3,3,3,3,3,3,4,0,0
110457,neutral or dissatisfied,Male,Loyal Customer,57,Personal Travel,Eco,1931,1,4,1,2,3,1,3,3,3,2,4,5,2,3,0,0
28222,satisfied,Female,Loyal Customer,35,Personal Travel,Eco Plus,2010,0,0,0,4,5,0,4,5,1,4,5,5,3,5,0,0
42356,satisfied,Female,Loyal Customer,59,Personal Travel,Eco,854,0,0,0,4,1,0,1,1,3,4,4,5,1,1,0,0
68117,neutral or dissatisfied,Male,Loyal Customer,16,Personal Travel,Eco,2546,1,4,1,2,3,1,3,3,4,3,5,4,5,3,0,0
41293,satisfied,Female,Loyal Customer,19,Personal Travel,Eco,2126,0,0,0,4,3,5,5,1,1,1,1,5,1,5,10,20
19022,neutral or dissatisfied,Male,Loyal Customer,53,Personal Travel,Eco,2458,1,4,1,2,1,1,1,1,5,2,4,4,5,1,0,13
110517,satisfied,Female,Loyal Customer,53,Personal Travel,Eco Plus,800,0,0,0,4,3,5,4,1,1,1,1,1,1,1,4,21
104804,neutral or dissatisfied,Male,Loyal Customer,45,Personal Travel,Eco,2539,1,4,1,2,3,1,3,3,1,4,4,5,2,3,2,0
59689,neutral or dissatisfied,Male,Loyal Customer,48,Personal Travel,Eco,1810,1,4,1,2,3,1,3,3,5,2,5,5,5,3,0,0
5389,neutral or dissatisfied,Male,Loyal Customer,13,Personal Travel,Eco,2554,1,4,1,2,5,1,5,5,3,2,4,5,5,5,13,11
2759,neutral or dissatisfied,Male,Loyal Customer,58,Personal Travel,Eco Plus,1964,1,4,1,2,4,1,4,4,4,3,1,1,2,4,0,0
51877,neutral or dissatisfied,Male,Loyal Customer,37,Personal Travel,Eco,1819,1,4,1,2,2,1,2,2,4,2,4,3,4,2,0,0
13287,neutral or dissatisfied,Male,Loyal Customer,67,Personal Travel,Eco,1695,1,4,1,2,2,1,2,2,5,5,5,5,5,2,0,0
46291,satisfied,Female,Loyal Customer,21,Personal Travel,Business,1721,0,0,0,4,1,1,1,4,4,4,4,3,4,2,0,0
103963,neutral or dissatisfied,Male,Loyal Customer,21,Personal Travel,Eco,1902,1,4,1,2,4,1,4,4,4,4,4,5,5,4,6,0
20729,satisfied,Female,Loyal Customer,42,Personal Travel,Eco,801,0,0,0,4,2,4,4,1,1,1,1,5,1,4,21,19
28385,neutral or dissatisfied,Male,Loyal Customer,15,Personal Travel,Eco,1718,1,4,1,2,5,1,5,5,2,5,4,2,3,5,0,3
79723,neutral or dissatisfied,Male,Loyal Customer,30,Personal Travel,Eco,2295,1,4,1,2,4,1,4,4,5,5,4,3,4,4,14,0
7537,neutral or dissatisfied,Female,Loyal Customer,16,Personal Travel,Eco,2696,1,4,1,2,1,4,4,5,4,4,4,4,3,4,243,256
119553,neutral or dissatisfied,Male,Loyal Customer,68,Personal Travel,Eco,2086,1,4,1,2,4,1,4,4,5,5,5,3,4,4,3,10
95620,neutral or dissatisfied,Male,Loyal Customer,66,Personal Travel,Eco,2282,1,4,1,2,2,1,2,2,5,5,4,4,5,2,0,0
11922,satisfied,Female,Loyal Customer,33,Personal Travel,Eco,1812,0,0,0,4,3,0,3,3,3,5,1,4,2,3,0,0
128052,satisfied,Female,Loyal Customer,7,Personal Travel,Eco,2235,0,0,0,4,1,1,1,5,5,5,5,3,5,2,28,22
66864,neutral or dissatisfied,Male,Loyal Customer,37,Personal Travel,Eco,2331,1,4,1,2,4,1,4,4,1,5,1,3,5,4,0,0
77772,satisfied,Female,Loyal Customer,7,Personal Travel,Eco,2247,0,0,0,4,4,3,4,4,4,4,4,4,4,4,0,0
93458,neutral or dissatisfied,Male,Loyal Customer,41,Personal Travel,Eco,1786,1,4,1,2,5,1,5,5,2,1,1,3,4,5,0,0
254,neutral or dissatisfied,Male,Loyal Customer,18,Personal Travel,Eco Plus,1394,1,4,1,2,2,1,1,2,5,5,5,3,4,2,80,76
56453,satisfied,Female,Loyal Customer,63,Personal Travel,Eco,769,0,0,0,4,5,5,4,4,4,4,3,3,4,5,0,0
110633,neutral or dissatisfied,Male,Loyal Customer,39,Personal Travel,Eco,2295,1,4,1,2,3,1,4,3,3,3,4,3,5,3,9,8
6632,neutral or dissatisfied,Male,Loyal Customer,60,Personal Travel,Eco,2140,1,4,1,2,2,1,2,2,5,2,5,5,4,2,0,0
102944,satisfied,Female,Loyal Customer,11,Personal Travel,Business,1696,0,0,0,4,2,4,4,1,1,1,1,4,1,3,5,0
20731,satisfied,Female,Loyal Customer,37,Personal Travel,Eco,1469,0,0,0,5,2,5,4,1,1,1,1,3,1,3,32,24
84634,neutral or dissatisfied,Male,Loyal Customer,33,Personal Travel,Eco,1864,1,4,1,2,1,1,1,1,3,2,4,4,5,1,62,52
8359,neutral or dissatisfied,Male,Loyal Customer,32,Personal Travel,Business,2105,1,4,1,2,2,1,2,2,1,1,2,4,1,2,0,0
25593,satisfied,Female,Loyal Customer,9,Personal Travel,Eco,1564,0,0,0,5,5,1,5,4,4,4,4,5,4,2,11,23
6289,satisfied,Female,Loyal Customer,53,Personal Travel,Eco,709,0,0,0,5,5,1,4,5,5,5,5,4,5,5,0,2
25861,neutral or dissatisfied,Male,Loyal Customer,51,Personal Travel,Eco,2431,1,4,1,2,3,1,3,3,5,5,4,5,4,3,13,29
103577,satisfied,Female,Loyal Customer,35,Personal Travel,Eco,2263,0,0,0,5,3,4,5,5,5,5,5,3,5,3,0,1
85262,satisfied,Female,Loyal Customer,28,Personal Travel,Eco,1926,0,0,0,5,5,5,4,2,2,2,2,4,2,5,1,0
106288,satisfied,Female,Loyal Customer,9,Personal Travel,Eco,1465,0,0,0,5,4,5,5,2,2,2,2,3,2,4,0,4
30701,satisfied,Female,Loyal Customer,12,Personal Travel,Eco,2104,0,0,0,5,4,4,5,5,5,5,5,5,5,5,75,76
43506,neutral or dissatisfied,Male,Loyal Customer,47,Personal Travel,Eco,2320,1,4,1,2,2,1,2,2,5,3,4,5,5,2,0,0
58282,satisfied,Female,Loyal Customer,18,Personal Travel,Eco,1843,0,0,0,5,4,5,5,1,1,1,1,5,1,5,0,0
33715,satisfied,Female,Loyal Customer,20,Personal Travel,Eco,2372,0,0,0,5,2,4,5,2,2,2,2,5,2,4,0,1
3834,neutral or dissatisfied,Male,Loyal Customer,33,Personal Travel,Eco,2142,1,4,1,2,1,1,1,1,1,4,2,5,3,1,0,0
127152,satisfied,Female,Loyal Customer,53,Personal Travel,Eco,689,0,0,0,5,5,5,5,2,2,2,2,3,2,5,0,0
123374,neutral or dissatisfied,Male,Loyal Customer,21,Personal Travel,Eco,1894,1,4,1,2,2,1,2,2,5,5,5,4,4,2,0,0
30401,neutral or dissatisfied,Male,Loyal Customer,29,Personal Travel,Eco,1823,1,4,1,2,5,1,5,5,4,5,5,3,5,5,0,5
30400,neutral or dissatisfied,Male,Loyal Customer,54,Personal Travel,Eco,1901,1,4,1,2,5,1,5,5,3,3,5,3,4,5,0,0
47093,neutral or dissatisfied,Male,Loyal Customer,53,Personal Travel,Eco,2172,1,4,1,2,3,1,3,3,5,3,4,5,5,3,5,0
76918,neutral or dissatisfied,Male,Loyal Customer,33,Personal Travel,Eco Plus,1482,1,4,1,2,4,1,4,4,5,5,5,3,4,4,24,11
111895,satisfied,Female,Loyal Customer,27,Personal Travel,Eco,1626,0,0,0,5,4,5,5,5,5,5,5,5,5,3,60,53
60780,satisfied,Female,Loyal Customer,63,Personal Travel,Eco,652,0,0,0,5,4,4,5,3,3,3,3,3,3,5,0,0
30588,neutral or dissatisfied,Male,Loyal Customer,38,Personal Travel,Eco,2072,1,4,1,2,3,1,2,3,5,4,4,5,4,3,4,0
60782,neutral or dissatisfied,Male,Loyal Customer,55,Personal Travel,Eco,2377,1,4,1,2,1,1,1,1,3,4,5,5,4,1,16,4
70824,satisfied,Female,Loyal Customer,21,Personal Travel,Eco Plus,1767,0,0,0,5,2,4,5,3,3,3,3,5,3,3,10,0
127143,neutral or dissatisfied,Male,Loyal Customer,20,Personal Travel,Eco,2321,1,4,1,2,5,1,5,5,4,5,5,3,5,5,0,0
6589,neutral or dissatisfied,Male,Loyal Customer,58,Personal Travel,Eco,1638,1,4,1,2,2,1,2,2,4,4,5,3,5,2,48,
87709,neutral or dissatisfied,Male,Loyal Customer,61,Personal Travel,Eco,1430,1,4,1,2,1,1,1,1,5,4,5,5,5,1,70,61
84417,neutral or dissatisfied,Male,Loyal Customer,8,Personal Travel,Eco,2254,1,4,1,2,3,1,3,3,3,2,5,5,4,3,0,0
18081,neutral or dissatisfied,Male,Loyal Customer,11,Personal Travel,Eco,1905,1,4,1,2,2,1,2,2,4,2,5,5,5,2,24,22
2670,neutral or dissatisfied,Male,Loyal Customer,25,Personal Travel,Eco,1532,1,4,1,2,1,1,1,1,4,5,4,3,4,1,28,27
24046,satisfied,Female,Loyal Customer,28,Personal Travel,Eco,1590,0,0,0,5,2,4,4,3,3,2,2,3,3,3,0,9
90396,satisfied,Female,Loyal Customer,18,Personal Travel,Business,2194,0,0,0,5,2,5,4,4,4,2,2,3,4,4,1,0
108056,neutral or dissatisfied,Female,Loyal Customer,30,Personal Travel,Eco,2116,1,4,1,2,1,4,5,4,4,4,4,5,4,5,158,166
84431,satisfied,Female,Loyal Customer,49,Personal Travel,Eco,602,0,0,0,5,4,5,4,3,3,3,3,4,3,4,0,0
47565,satisfied,Female,Loyal Customer,11,Personal Travel,Eco Plus,2233,0,0,0,5,2,0,2,2,4,1,3,4,5,2,29,28
44755,neutral or dissatisfied,Male,Loyal Customer,54,Personal Travel,Eco,2120,1,4,1,2,1,1,1,1,4,2,4,5,5,1,8,0
22706,satisfied,Female,Loyal Customer,17,Personal Travel,Eco,1719,0,0,0,5,3,0,3,3,3,2,5,1,4,3,19,7
20395,neutral or dissatisfied,Male,Loyal Customer,12,Personal Travel,Eco,2284,1,4,1,2,2,1,2,2,5,4,4,3,5,2,0,0
93898,satisfied,Female,Loyal Customer,58,Personal Travel,Eco,631,0,0,0,5,5,1,1,1,1,1,1,4,1,3,26,13
40865,satisfied,Female,Loyal Customer,52,Personal Travel,Eco,597,0,0,0,5,2,5,5,5,5,5,5,3,5,5,102,87
97442,neutral or dissatisfied,Male,Loyal Customer,8,Personal Travel,Eco,1652,1,4,1,2,5,1,1,5,5,3,5,5,5,5,21,12
45258,satisfied,Female,Loyal Customer,37,Personal Travel,Eco,1445,0,0,0,5,5,5,4,3,3,3,3,3,3,3,23,23
91171,neutral or dissatisfied,Male,Loyal Customer,60,Personal Travel,Eco,2056,1,4,1,2,1,1,1,1,5,4,2,3,2,1,0,0
91000,neutral or dissatisfied,Male,Loyal Customer,15,Personal Travel,Eco,2547,1,4,1,2,4,1,4,4,4,2,4,5,5,4,0,0
25980,neutral or dissatisfied,Male,Loyal Customer,30,Personal Travel,Business,1421,1,4,1,2,1,1,1,1,3,5,5,4,5,1,0,0
93636,satisfied,Female,Loyal Customer,45,Personal Travel,Eco,618,0,0,0,5,2,4,4,5,5,5,5,3,5,3,0,0
87306,satisfied,Female,Loyal Customer,46,Personal Travel,Eco,577,0,0,0,5,2,4,5,1,1,1,1,3,1,5,31,31
41947,neutral or dissatisfied,Male,Loyal Customer,32,Personal Travel,Business,2199,1,4,1,2,5,1,5,5,5,2,5,3,4,5,1,0
122487,satisfied,Female,Loyal Customer,61,Personal Travel,Eco,575,0,0,0,5,2,5,4,4,4,4,4,3,4,4,23,16
1679,neutral or dissatisfied,Male,Loyal Customer,55,Personal Travel,Eco,1909,1,4,1,2,3,1,3,3,4,5,5,3,5,3,0,12
47563,neutral or dissatisfied,Male,Loyal Customer,23,Personal Travel,Eco Plus,2285,1,4,1,2,1,1,1,1,3,3,5,3,4,1,0,0
23865,neutral or dissatisfied,Male,Loyal Customer,50,Personal Travel,Eco,2408,1,4,1,2,5,1,5,5,4,3,4,4,4,5,24,45
18915,satisfied,Female,Loyal Customer,10,Personal Travel,Eco,2075,0,0,0,5,0,4,3,2,5,5,5,3,4,3,25,10
66262,neutral or dissatisfied,Male,Loyal Customer,34,Personal Travel,Eco,1706,1,4,1,2,3,1,3,3,3,4,5,5,4,3,0,0
88586,neutral or dissatisfied,Male,Loyal Customer,40,Personal Travel,Eco,1720,1,4,1,2,5,1,5,5,3,1,2,2,4,5,0,1
91167,neutral or dissatisfied,Male,Loyal Customer,14,Personal Travel,Eco,1548,1,4,1,2,2,1,2,2,1,2,1,3,5,2,0,3
84965,neutral or dissatisfied,Male,Loyal Customer,44,Personal Travel,Eco Plus,1468,1,4,1,2,2,1,2,2,4,4,5,4,5,2,0,0
47483,neutral or dissatisfied,Male,Loyal Customer,54,Personal Travel,Eco,1639,1,4,1,2,3,1,3,3,5,4,4,5,5,3,0,0
9862,satisfied,Female,Loyal Customer,13,Personal Travel,Eco,1497,0,0,0,5,2,0,2,2,4,5,2,5,2,2,0,0
95309,satisfied,Female,Loyal Customer,65,Personal Travel,Eco,530,0,0,0,5,4,3,5,1,1,1,1,5,1,4,43,34
45498,satisfied,Female,Loyal Customer,68,Personal Travel,Eco,529,0,0,0,5,5,4,5,3,3,3,3,3,3,4,0,0
8839,neutral or dissatisfied,Male,Loyal Customer,30,Personal Travel,Eco Plus,1757,1,4,1,2,4,1,4,4,4,2,5,4,4,4,0,0
11266,neutral or dissatisfied,Male,Loyal Customer,22,Personal Travel,Eco,1868,1,4,1,2,4,1,5,4,3,3,4,3,5,4,0,0
24518,neutral or dissatisfied,Male,Loyal Customer,66,Personal Travel,Eco Plus,1497,1,4,1,2,2,1,2,2,4,4,5,5,5,2,0,37
41781,satisfied,Female,Loyal Customer,20,Personal Travel,Eco,1552,0,0,0,5,4,5,5,2,2,1,1,3,2,3,8,7
20843,neutral or dissatisfied,Male,Loyal Customer,12,Personal Travel,Eco,2217,1,4,1,2,4,1,4,4,5,4,5,3,4,4,0,0
117505,neutral or dissatisfied,Male,Loyal Customer,12,Personal Travel,Eco,1565,1,4,1,2,3,1,4,3,4,3,4,5,4,3,0,0
81583,satisfied,Female,Loyal Customer,46,Personal Travel,Eco,551,0,0,0,5,1,1,1,5,5,5,5,2,5,2,0,0
4294,satisfied,Female,Loyal Customer,43,Personal Travel,Eco,503,0,0,0,5,4,0,1,4,4,5,2,2,1,4,0,0
34303,neutral or dissatisfied,Male,Loyal Customer,66,Personal Travel,Eco,1508,1,4,1,2,2,1,2,2,3,4,4,3,5,2,0,0
43712,satisfied,Female,Loyal Customer,25,Personal Travel,Eco,1633,0,0,0,5,2,1,1,3,3,3,1,1,3,1,0,0
16671,neutral or dissatisfied,Male,Loyal Customer,16,Personal Travel,Eco,2284,1,4,1,2,3,1,4,3,5,2,4,4,4,3,3,0
110614,neutral or dissatisfied,Male,Loyal Customer,8,Personal Travel,Eco Plus,1402,1,4,1,2,1,1,1,1,4,5,4,4,5,1,0,0
116511,neutral or dissatisfied,Male,Loyal Customer,47,Personal Travel,Eco,1426,1,4,1,2,5,1,3,5,5,2,4,2,5,5,0,0
4399,neutral or dissatisfied,Male,Loyal Customer,45,Personal Travel,Eco,1495,1,4,1,2,1,1,1,1,3,2,5,2,3,1,0,0
102879,neutral or dissatisfied,Male,Loyal Customer,12,Personal Travel,Eco,1990,1,4,1,2,3,1,3,3,5,3,4,3,4,3,0,0
106232,neutral or dissatisfied,Male,Loyal Customer,69,Personal Travel,Eco,2037,1,4,1,2,5,1,5,5,5,5,5,4,5,5,115,103
65029,neutral or dissatisfied,Male,Loyal Customer,42,Personal Travel,Eco,1693,1,4,1,2,3,1,1,3,2,3,2,3,2,3,0,1
107744,neutral or dissatisfied,Male,Loyal Customer,55,Personal Travel,Eco,1966,1,4,1,2,1,4,4,3,3,4,4,4,3,4,136,
103124,neutral or dissatisfied,Male,Loyal Customer,14,Personal Travel,Eco,1854,1,4,1,2,5,1,4,5,4,2,5,5,5,5,29,25
